Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 04/14  09:00:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.426129574346427,23.29213459546463,105.09295945495524,21.989565878366688,0.0,1019.8918930639839,21.990522240996925,352.76178377499675,0.0,21.995929865573069,3.6805560762786628,25.823763143132056,21.980456974477208,1006.7525150754832,0.0,21.998510837569186,2530.974061384729,0.0,2.8712282508216449,0.0,1093.0075974606389,331.5642615329998,0.0,0.0,0.0,0.0,0.0 
 04/14  10:00:00,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.992481752924399,0.0,837.9721781600647,21.997857527542313,0.0,1140.6461314751969,22.000690245046756,13.300048820963639,10.635402413375687,21.999627826877317,0.0,182.21711896576427,21.99512833597297,766.8085747547034,0.0,21.999721636909535,2052.754975715216,0.0,0.0,0.0,755.3567952601068,0.0,0.0,193.86720631484105,0.0,0.0,0.0 
 04/14  11:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.735128979956369,0.0,1534.7860522015172,22.000817530804058,0.0,933.9686579583358,22.00120284596286,0.0,273.36441815223227,22.00006857187091,0.0,313.1363534612034,21.999349985135614,463.56691878729296,0.0,21.99998889678121,2208.2138131838139,0.0,0.0,0.0,355.55588227334399,0.0,429.7321649694787,256.81885377721326,29.849370517196257,0.0,32.72656750631357 
 04/14  12:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.489983146339239,0.0,2259.96322139634,22.001199318184097,0.0,613.8576585299467,21.999966019952106,0.0,421.2602439797489,22.000208217400848,0.0,389.6027850476894,21.99993263544345,297.92868262104789,0.0,21.999883905025297,2830.326380332858,0.0,0.0,0.0,58.368260112669968,0.0,883.2916584063896,303.41510193025479,247.39956920848767,0.0,234.32081653478833 
 04/14  13:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451175098135786,0.0,2479.588558792725,22.0012796775667,0.0,489.85187971142298,21.99999863015799,0.0,559.6119703497222,22.00001238039129,0.0,561.1194120962405,21.999993248004267,83.80338991153644,0.0,21.99999744305832,3364.7656435970695,0.0,0.0,0.0,0.0,0.0,1069.3070541327309,331.6199993074271,391.08590542516597,119.72710939514357,349.49460119633405 
 04/14  14:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.436399020001724,0.0,2475.235063643786,22.000673433959393,0.0,454.5797974096308,22.00076815726399,0.0,636.3733879419262,22.000375055257945,0.0,906.5103342377836,22.001210005926106,0.0,108.35376979783041,22.0000120311877,3812.153900549398,0.0,0.0,0.0,0.0,0.0,1080.1797863060884,377.0935308733075,564.7200889049034,264.1618221260466,422.4676981987833 
 04/14  15:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31498993442668,0.0,0.0,23.985308220568557,0.0,0.0,23.184086002548925,0.0,0.0,22.929083904300179,0.0,0.0,24.672771325193208,0.0,0.0,22.132757903289133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  16:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.956422002016426,0.0,0.0,24.543984259925723,0.0,0.0,23.566898016013125,0.0,0.0,23.29039243085066,0.0,0.0,26.322453911430839,0.0,0.0,22.286153167467277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  17:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3680136762145,0.0,0.0,24.29646448034681,0.0,0.0,23.638197537482726,0.0,0.0,23.3682453849843,0.0,0.0,26.972670640537556,0.0,0.0,22.413608048097865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  18:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.461500257990055,0.0,0.0,23.728959179403299,0.0,0.0,23.439349712790809,0.0,0.0,23.197721782473218,0.0,0.0,26.476049801696925,0.0,0.0,22.46747638421739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  19:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.251394755781285,0.0,0.0,23.08249310353606,0.0,0.0,23.0865628360527,0.0,0.0,22.844763461367923,0.0,0.0,25.388631818372667,0.0,0.0,22.407310978333294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  20:00:00,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8805393445705,0.0,0.0,22.62136345139421,0.0,0.0,22.81249966358172,0.0,0.0,22.579059988333989,0.0,0.0,24.619976885417814,0.0,0.0,22.308368895252216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  21:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43721171400886,0.0,0.0,22.209545751976678,0.0,0.0,22.53649994092553,0.0,0.0,22.30723292362806,0.0,0.0,23.958608858428979,0.0,0.0,22.158339971003856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  22:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.009645164643446,0.0,0.0,21.9210957663851,0.0,0.0,22.318193862279779,0.0,0.0,22.098520932114587,0.0,0.0,23.48624145423372,0.0,0.0,22.02488186418345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  23:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.570529519965718,0.0,0.0,21.643787114552553,0.0,0.0,22.103683805093647,0.0,0.0,21.88709076488497,0.0,0.0,23.099093698269589,0.0,0.0,21.868445586767444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/14  24:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.180861587695163,0.0,0.0,21.470225435081873,0.0,0.0,21.958207497249295,0.0,0.0,21.749496396225248,0.0,0.0,22.838189411370438,0.0,0.0,21.765641957713716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  01:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.835393749000578,0.0,0.0,21.322636694977697,0.0,0.0,21.837837238978094,0.0,0.0,21.627242011862088,0.0,0.0,22.627535652510344,0.0,0.0,21.668375789379668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  02:00:00,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.528587757202958,0.0,0.0,21.189558142681663,0.0,0.0,21.720714806836875,0.0,0.0,21.513016470220849,0.0,0.0,22.45441886681725,0.0,0.0,21.58083421601826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  03:00:00,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24751253522308,0.0,0.0,21.054758775781229,0.0,0.0,21.597924252881478,0.0,0.0,21.39231322882186,0.0,0.0,22.295748314712527,0.0,0.0,21.492693515170286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  04:00:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99057954922727,0.0,0.0,20.941899892141863,0.0,0.0,21.49346227006124,0.0,0.0,21.29937690384829,0.0,0.0,22.167917599264905,0.0,0.0,21.421286534106245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  05:00:00,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.739213890527475,0.0,0.0,20.80596443499118,0.0,0.0,21.369137802019524,0.0,0.0,21.181913221216147,0.0,0.0,22.026556586612647,0.0,0.0,21.337204838606959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  06:00:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.551987156347584,0.0,0.0,20.722620164328938,0.0,0.0,21.279927621458819,0.0,0.0,21.093091729154624,0.0,0.0,21.923740219794636,0.0,0.0,21.261018601270327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  07:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.445007295756807,0.0,0.0,21.04671191252693,0.0,0.0,22.617799084843907,0.0,0.0,21.367754188964775,0.0,0.0,22.14691930773735,0.0,0.0,21.251472223207128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  08:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.544099220694514,202.51531144808298,0.0,21.88370699526981,0.0,875.1943416116307,22.085772353997969,226.3112212628269,0.0,21.960036348955748,0.0,227.04830296636039,22.024488782240235,1030.2653555112575,0.0,21.970074150361595,2725.8127750207538,108.28346966275763,0.0,0.0,943.5129861910901,138.02565593848559,0.0,359.6473526651553,72.81233642299722,0.0,0.0 
 04/15  09:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.840364129656427,0.0,622.3216659206773,21.993584553396127,0.0,1108.8060154691885,22.00566760181254,0.0,367.6872735355073,21.999509431178198,0.0,313.45704061509425,22.00269829498077,268.28770334269486,0.0,21.999875829900053,3427.870058823246,0.0,0.0,0.0,0.0,0.0,646.0886170219432,710.6305887125265,443.7643289690509,122.64480072094227,401.2107492585155 
 04/15  10:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.352021646040908,0.0,1296.147489639996,21.998750562732469,0.0,1276.9751025562519,22.001192716091638,0.0,510.5137597692815,21.99993854930505,0.0,428.0293147968391,22.000820262125424,159.2002302875112,0.0,21.99999508421191,5179.843230947818,0.0,0.0,0.0,0.0,0.0,1232.8827219723408,970.1484824218358,774.2558733794896,422.0370791471329,676.9880998867502 
 04/15  11:00:00,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.031375353242735,0.0,1964.7174289493292,22.000683029992204,0.0,1097.6602954877249,22.0001650883096,0.0,683.1763790976511,21.99999671996609,0.0,508.6878467203026,22.00017098378346,0.0,37.22945489800774,22.000002398681699,6344.214899109195,0.0,0.0,0.0,0.0,0.0,1666.4652758481844,1045.490727324559,988.2962256411382,659.1803447525849,881.2513514024611 
 04/15  12:00:00,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.961890471406617,0.0,2362.8193066451406,22.33913812652379,0.0,784.0411275559657,22.00001660883273,0.0,811.6656643259109,22.00000044566487,0.0,576.8226696527663,22.000026398492954,0.0,262.04763458739856,22.00000137311131,6821.623004109392,0.0,0.0,0.0,0.0,0.0,1820.9764712887316,1000.8528289698138,1095.2213715937015,817.1617771622709,983.8795809546064 
 04/15  13:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.041150116984207,0.0,2387.0950054746137,22.720668462170744,0.0,667.1100079566752,22.000812568900533,0.0,956.7716685680032,22.000478605499315,0.0,753.391461741239,22.00014097887715,0.0,474.4192299329536,22.00002542781167,7265.294960983109,0.0,0.0,0.0,0.0,0.0,1846.270556669443,1029.4360769783967,1236.458267842669,964.8427655201851,1084.7563198321475 
 04/15  14:00:00,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91831548491677,0.0,2485.356396341276,22.67038274228303,0.0,646.6371191368064,22.000137979736587,0.0,1044.7297388486018,22.000038206860937,0.0,1090.5236208029758,22.000028541695543,0.0,525.5336502665416,22.000001359140535,7259.021856714071,0.0,0.0,0.0,0.0,0.0,1822.514670214074,1001.580833224983,1303.5578517122299,945.0084151453099,1082.8291122772067 
 04/15  15:00:00,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.726599845342724,0.0,0.0,24.696167092469254,0.0,0.0,23.706825655827708,0.0,0.0,23.477726394846998,0.0,0.0,25.11716196062943,0.0,0.0,22.647952513650844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  16:00:00,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.320201041258863,0.0,0.0,25.481019492029856,0.0,0.0,24.24760150206169,0.0,0.0,24.005468418487859,0.0,0.0,27.439984977157484,0.0,0.0,22.932925947789515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  17:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.656388189991544,0.0,0.0,25.264139057211606,0.0,0.0,24.408945642420158,0.0,0.0,24.17548569501078,0.0,0.0,28.51838864239262,0.0,0.0,23.094798982505954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  18:00:00,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.713731340474653,0.0,0.0,24.744597264991236,0.0,0.0,24.29606446609678,0.0,0.0,24.11856128628098,0.0,0.0,28.46697261595193,0.0,0.0,23.137723374041273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  19:00:00,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48872415963622,0.0,0.0,24.084906324732129,0.0,0.0,23.966931438660823,0.0,0.0,23.78190334361233,0.0,0.0,27.220046168612656,0.0,0.0,23.081118472676438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  20:00:00,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.032419251865229,0.0,0.0,23.53478381584838,0.0,0.0,23.647739274975188,0.0,0.0,23.453300662184654,0.0,0.0,26.04806651154727,0.0,0.0,22.94678702941766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  21:00:00,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51838146713375,0.0,0.0,23.145655483148546,0.0,0.0,23.39374307596208,0.0,0.0,23.199147503154419,0.0,0.0,25.26689837416867,0.0,0.0,22.81689291022895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  22:00:00,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97117117992264,0.0,0.0,22.772980389619986,0.0,0.0,23.127354201668774,0.0,0.0,22.926568999297218,0.0,0.0,24.56709054711404,0.0,0.0,22.640391589711066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  23:00:00,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46639479946487,0.0,0.0,22.496920914134486,0.0,0.0,22.908492881120304,0.0,0.0,22.708540664269536,0.0,0.0,24.093465239021549,0.0,0.0,22.491796650401594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/15  24:00:00,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95375683712734,0.0,0.0,22.227217639201613,0.0,0.0,22.69023630118943,0.0,0.0,22.48634557185848,0.0,0.0,23.68205766942235,0.0,0.0,22.320101132021404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  01:00:00,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.509659959907347,0.0,0.0,22.018718251590266,0.0,0.0,22.508681158871157,0.0,0.0,22.305074008216839,0.0,0.0,23.382817482765888,0.0,0.0,22.18124193628295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  02:00:00,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.095949232647305,0.0,0.0,21.81050718159984,0.0,0.0,22.32330803006974,0.0,0.0,22.117487110386244,0.0,0.0,23.13160238924994,0.0,0.0,22.038812315138999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  03:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70419586184211,0.0,0.0,21.627956494478938,0.0,0.0,22.153877500547453,0.0,0.0,21.947998037294263,0.0,0.0,22.911319510075687,0.0,0.0,21.9096658280585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  04:00:00,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.337832696416109,0.0,0.0,21.486948835933015,0.0,0.0,22.018706375303645,0.0,0.0,21.81580375345724,0.0,0.0,22.735252051187787,0.0,0.0,21.806282335681094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  05:00:00,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01119181332618,0.0,0.0,21.360156930177376,0.0,0.0,21.904864865266238,0.0,0.0,21.695870055378867,0.0,0.0,22.58320025430756,0.0,0.0,21.70959277255363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/16  06:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.711362838970638,0.0,0.0,21.230487718273758,0.0,0.0,21.780113554708075,0.0,0.0,21.572427234997368,0.0,0.0,22.44007432943284,0.0,0.0,21.617368099376529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
