time,task_id,duration,cpu
2409975165032,4422663195-587,2409262064288,0.029053
1948656864000,4781188535-118,1948385457101,0.121460
2539296571029,5006236528-62,2538936874477,0.003853
9223372036854775807,5006236528-63,2654704231805,0.003853
2539294030255,5006236528-64,2519716642095,0.003853
2523183536489,4781188242-425,2523173480236,0.122803
2539294030246,5006236528-60,2515357952168,0.003853
1368544625948,4781188535-296,1368476944365,0.121460
2259652499931,4781188535-190,2259335665318,0.121460
2598129592162,5006236528-77,2592926927849,0.003853
1948656725080,4781188242-118,1948648580192,0.122803
2546677650306,5006236528-78,2543911554209,0.003853
2629222057866,5006236528-79,2629211320404,0.003853
2612038007689,5006236528-73,2612031355551,0.003853
2663867499916,5006236528-69,2641335700410,0.003853
2659428667782,5006236528-71,2638320828705,0.003853
2622320420566,5006236528-41,2618484514857,0.003853
2617239913003,5006236528-30,2604813630769,0.003853
2539294030228,5006236528-27,2526721524071,0.003853
2664077007947,5006236528-37,2660931075923,0.003853
2633885696242,5006236528-33,2631009017290,0.003853
2652993432071,5006236528-34,2652986926059,0.003853
2617239913003,5006236528-59,2605702283409,0.003853
2661741273306,5006236528-54,2656194498976,0.003853
2608311590858,5006236528-49,2606864814602,0.003853
2595330728109,5006236528-53,2576418809511,0.003853
2672519529141,5006236528-51,2650767376380,0.003853
2669590620500,5006236528-52,2650201260573,0.003853
2469331808752,4142154238-118,2422098228577,0.008102
2469349890390,4142154238-120,2461366933009,0.008102
2469367826175,4142154238-122,2467990320649,0.008102
2469365062904,4142154238-125,2440441622217,0.008102
2469388538408,4142154238-127,2469381872115,0.008102
2469412797865,4142154238-131,2467865066550,0.008102
2469428026828,4142154238-132,2469425617986,0.008102
2469427767554,4142154238-134,2459885502698,0.008102
2469238413884,4142154238-111,2417166353285,0.008102
2469439493146,4142154238-135,2405235218683,0.008102
2469478745963,4142154238-138,2464819639386,0.008102
2469501332580,4142154238-139,2465492942719,0.008102
2574039840161,4142154238-140,2565488877223,0.008102
2469544592107,4142154238-142,2469448277470,0.008102
2469545517769,4142154238-143,2469543514556,0.008102
2487639851440,4142154238-146,2482256622384,0.008102
2469574659586,4142154238-147,2469565041711,0.008102
2469633167132,4142154238-148,2469568037304,0.008102
2469579387196,4142154238-149,2422081412781,0.008102
2469171702258,4142154238-106,2466517429076,0.008102
2469181195040,4142154238-105,2469178977077,0.008102
2664869888316,3975066362-124,2664846964741,0.035217
2537462722333,3978000102-101,2535914297270,0.000705
2537479032198,3978000102-102,2524696299963,0.000705
2537481530305,3978000102-103,2490204699196,0.000705
2537518419446,3978000102-104,2489288852904,0.000705
2537520687568,3978000102-105,2525433142087,0.000705
2537551858254,3978000102-106,2503200781372,0.000705
0,3978000102-107,0,0.000705
0,3978000102-108,558870221283,0.000705
284439847345,3978000102-109,553272012023,0.000705
2469190767730,4142154238-104,2469176826606,0.008102
2469159844142,4142154238-103,2437109334351,0.008102
2469177933800,4142154238-102,2433713527045,0.008102
2469173623121,4142154238-101,2453872223535,0.008102
2673843113505,4142154238-100,2642283079553,0.008102
0,3978000102-114,559176262148,0.000705
0,3978000102-113,559175255065,0.000705
522039850282,3978000102-112,543847192855,0.000705
478839913255,3978000102-111,539159693860,0.000705
0,3978000102-110,0,0.000705
0,3978000102-117,559193425438,0.000705
2469801148172,4142154238-175,2449158019852,0.008102
2469829317104,4142154238-176,2439612339828,0.008102
2469824860902,4142154238-178,2469811518903,0.008102
2469829942290,4142154238-179,2450762778745,0.008102
2469842787817,4142154238-182,2469840621745,0.008102
2660439848680,4142154238-183,2631155524301,0.008102
2469888972346,4142154238-184,2461385264182,0.008102
2638839843316,4142154238-172,2631691547192,0.008102
2470013554709,4142154238-189,2469948920373,0.008102
2613232403784,4142154238-190,2598711098909,0.008102
2469969188943,4142154238-192,2451292679260,0.008102
2617239913002,4142154238-195,2580663501345,0.008102
2470024117848,4142154238-201,2452461227032,0.008102
2469903101413,4142154238-185,2469900978668,0.008102
2469781184915,4142154238-170,2469757657565,0.008102
2469759017514,4142154238-169,2469752659107,0.008102
2469591416194,4142154238-150,2449959623566,0.008102
2469597427929,4142154238-153,2406412755714,0.008102
2469604024361,4142154238-154,2460606729700,0.008102
2487639851440,4142154238-158,2463644702390,0.008102
2469755271444,4142154238-167,2458650265877,0.008102
2469772265074,4142154238-166,2452656485478,0.008102
2469754426949,4142154238-165,2465793785892,0.008102
2497055764747,4142154238-164,2497042845937,0.008102
2617239913002,4142154238-162,2506469794427,0.008102
2469683863319,4142154238-160,2420712322303,0.008102
142186316643,3975066362-118,142186033111,0.035217
2540238654142,3410323335-445,2539981976062,0.035217
1968721378467,3410323335-448,1968706016877,0.035217
2618199211064,3410323335-449,2617918815992,0.035217
2444460287334,3410323335-450,2444168873118,0.035217
2580130078397,3410323335-451,2579622413810,0.035217
2617070003004,3410323335-453,2616649064431,0.035217
1854129075111,3410323335-455,1853849849873,0.035217
2624033774596,3410323335-456,2623362373184,0.035217
1856644738550,3410323335-457,1856323243167,0.035217
1856908146910,3410323335-459,1856891617451,0.035217
2239827566708,3410323335-465,2239825650538,0.035217
1856339983684,3410323335-466,1856255183154,0.035217
2048068724048,3410323335-444,2047463631280,0.035217
1856808057642,3410323335-467,1856490794572,0.035217
2408843086702,3410323335-471,2408490360452,0.035217
1856675526751,3410323335-472,1856674407365,0.035217
2495392997629,3410323335-473,2494927144457,0.035217
2592869571042,3410323335-476,2592215538076,0.035217
1855943481681,3410323335-477,1855603463105,0.035217
1855884864428,3410323335-478,1855663010655,0.035217
1855658655215,3410323335-483,1855639158141,0.035217
2160781480290,3410323335-484,2160510314452,0.035217
1855009191494,3410323335-485,1854713119019,0.035217
2128556451346,3410323335-486,2128234126812,0.035217
2564001752477,3410323335-488,2563388308877,0.035217
2572961162999,3410565422-100,2572572326910,0.035217
2258761038838,3410565422-102,2258336231500,0.035217
1857059583638,3410323335-470,1857047689221,0.035217
1855369888339,3410323335-443,1838990697781,0.035217
2312645305820,3410323335-442,2312568641941,0.035217
2341376798126,3410323335-440,2341057962570,0.035217
1856455323998,3410323335-393,1856369693269,0.035217
1854414083249,3410323335-400,1854413690068,0.035217
1856348411415,3410323335-402,1856327565951,0.035217
1854754843980,3410323335-403,1854413384388,0.035217
2408479024266,3410323335-404,2408135260399,0.035217
1857101269220,3410323335-405,1856803240699,0.035217
2254815509717,3410323335-407,2253606824996,0.035217
1854744639237,3410323335-410,1854669228265,0.035217
1857320885049,3410323335-411,1857254875314,0.035217
1855287161060,3410323335-412,1855199111343,0.035217
2164181853508,3410323335-435,2163619093919,0.035217
2590256615904,3410323335-434,2589945256579,0.035217
2315697129017,3410323335-433,2315363587011,0.035217
2413117413688,3410323335-431,2412758337863,0.035217
2058347336911,3410323335-429,2058346504501,0.035217
2295923068340,3410565422-105,2295699524953,0.035217
2243624301428,3410323335-428,2243355543659,0.035217
2342219374745,3410323335-424,2341745862563,0.035217
1855988991546,3410323335-422,1855968181738,0.035217
1963302640220,3410323335-417,1962748790229,0.035217
2339196837103,3410323335-415,2339046636462,0.035217
2152142313193,3410323335-413,2151809253579,0.035217
2444966884792,3410323335-425,2444864441898,0.035217
1854605889300,3410565422-110,1854585271414,0.035217
2056811288544,3410565422-111,2056729366037,0.035217
2309687424886,3410565422-114,2309363926322,0.035217
2553468762257,3900084988-115,2539020265337,0.070435
2553226871656,3900084988-116,2521275839260,0.070435
2553332541126,3900084988-118,2543122263835,0.070435
2553548853551,3900084988-119,2538995381746,0.070435
2261658057602,3975066337-101,2261657812344,0.035217
2661601781138,3975066337-105,2661543528056,0.035217
1290847468873,3975066337-106,1290846573339,0.035217
2308654039144,3975066337-108,2308638047177,0.035217
936257238295,3975066337-109,936257084723,0.035217
2218018286106,3975066337-110,2217916855785,0.035217
1628368011648,3975066337-111,1628367887178,0.035217
2657369432939,3975066337-114,2657357819494,0.035217
2263211624762,3975066337-117,2248427470961,0.035217
746490756185,3975066337-119,746427068070,0.035217
2429427203503,3975066337-120,2429199852006,0.035217
1718448504379,3975066362-116,1718319444817,0.035217
2657369538526,3975066362-114,2657356231600,0.035217
2646831210547,3975066362-113,2646622203208,0.035217
2484285217804,3975066362-112,2484187670076,0.035217
1628368089951,3975066362-111,1628367887123,0.035217
2553102689993,3900084988-110,2529231005901,0.070435
2031874601053,3975066362-107,2031865173217,0.035217
1290847621705,3975066362-106,1290846572014,0.035217
2661602057499,3975066362-105,2661542774273,0.035217
2533759471500,3975066362-104,2533758133735,0.035217
2214416428840,3975066362-103,2214289798802,0.035217
2162658279129,3975066337-121,2162655752574,0.035217
936257312103,3975066362-109,936257084295,0.035217
2553045552113,3900084988-106,2549045042335,0.070435
2553036466644,3900084988-103,2530786718778,0.070435
2476389618395,3410565422-115,2475799561364,0.035217
1856525737255,3410565422-118,1856418444042,0.035217
1854343935094,3410565422-120,1854253631247,0.035217
1761221352328,3900084893-101,1760305582444,0.070435
2422839903419,3900084893-103,2400593108993,0.070435
1761260508466,3900084893-104,1734489788144,0.070435
1761250102387,3900084893-105,1739970127631,0.070435
1761269431018,3900084893-106,1757271545955,0.070435
2163639858808,3900084893-107,2045581937308,0.070435
2552991316360,3900084988-101,2552070198136,0.070435
2553042642472,3900084988-105,2531760111255,0.070435
1761837838959,3900084893-118,1751629978984,0.070435
2293239841389,3900084893-116,2258837773934,0.070435
1761507887413,3900084893-115,1725462435255,0.070435
2074785448089,3900084893-111,1998427877041,0.070435
1761391584463,3900084893-109,1745440801010,0.070435
2444439878052,3900084893-119,2429886930601,0.070435
2470052283488,4142154238-205,2448967321460,0.008102
2550144573304,9460600634-50,2549683764082,0.001320
2383066790904,9460600634-39,2376286094967,0.001320
2382909637805,9460600634-37,2379414298976,0.001320
2674701753554,4142561493-106,2658001869622,0.008102
0,10163831006-36,0,0.000000
0,10163831006-24,0,0.000000
0,10163831006-22,0,0.000000
0,10163831006-17,0,0.000000
1148439840834,9941057115-11,1108343320442,0.032410
997239872529,9941057115-16,951321496362,0.032410
2163639858808,9941057115-17,2135220014565,0.032410
2533920807338,9460600634-29,2529754058182,0.001320
1407639876876,9941057115-22,1353701142680,0.032410
0,10163831006-10,0,0.000000
0,10163831006-15,0,0.000000
2626617750274,9460600634-26,2618918844095,0.001320
2595639843115,9306276208-24,2576151094784,0.003853
1923588583700,9306276208-20,1786410314792,0.003853
1923585895268,9306276208-19,1923281854009,0.003853
1923461503063,9306276208-15,1923447769874,0.003853
2600717865469,9060687835-26,2600413714343,0.005898
1923604049380,9306276208-26,1786434803872,0.003853
2600955542858,9060687835-31,2539776914564,0.004051
1923462142310,9306276208-10,1923452625369,0.003853
2626614642933,9460600634-24,2625021610316,0.001320
2569356795559,9460600634-19,2538901795635,0.001320
2543778137113,9460600634-16,2521418723207,0.001320
2602910578183,9460600634-12,2592735774966,0.001320
2569310475352,9460600634-10,2554646557488,0.001320
2645539372714,9452261348-13,2618102344742,0.008804
2645521257828,9452261348-11,2645515158593,0.008804
2048229693220,9306276208-55,2030591182308,0.003853
1923821021082,9306276208-53,1911043736691,0.003853
1969239850551,9306276208-32,1940698138614,0.003853
2487639851439,9306276208-36,2470330410137,0.003853
2142039849438,9306276208-45,2104318940168,0.003853
1923619259408,9306276208-27,1904066816540,0.003853
1923775940340,9306276208-47,1923764745656,0.003853
2075846393138,9306276208-49,2051694339169,0.003853
2677038514096,4142561493-108,2676451006066,0.008102
0,10163831006-42,0,0.000000
0,10163831006-44,0,0.000000
2470088761734,4142154238-208,2449194881059,0.008102
2617239913002,4142154238-212,2582669109408,0.008102
2574039840161,4142154238-213,2547657680878,0.008102
2470148811574,4142154238-214,2432585746708,0.008102
2470162507313,4142154238-215,2401134214621,0.008102
2470176756314,4142154238-217,2459140065910,0.008102
2470196139390,4142154238-218,2452709851629,0.008102
2470216594506,4142154238-221,2404814925667,0.008102
9223372036854775807,4142154238-228,2638757937227,0.008102
2574039840161,4142154238-226,2557613880291,0.008102
2470225013914,4142154238-223,2455513503120,0.008102
9223372036854775807,4142154238-227,2648743497032,0.008102
0,10163838267-14,0,0.000000
0,10163831006-99,0,0.000000
0,10163831006-89,0,0.000000
0,10163831006-86,0,0.000000
0,10163831006-79,0,0.000000
0,10163831006-76,0,0.000000
0,10163831006-75,0,0.000000
0,10163831006-74,0,0.000000
0,10163831006-48,0,0.000000
0,10163831006-50,0,0.000000
0,10163831006-54,0,0.000000
0,10163831006-58,0,0.000000
0,10163831006-65,0,0.000000
0,10163831006-71,0,0.000000
0,10163831006-72,0,0.000000
0,10163831006-43,0,0.000000
0,10163838267-35,0,0.000000
0,10163838398-16,0,0.000000
0,10163838398-12,0,0.000000
0,10163838398-11,0,0.000000
0,10163838398-10,0,0.000000
0,10163838267-98,0,0.000000
0,10163838267-95,0,0.000000
0,10163838267-36,0,0.000000
0,10163838267-46,0,0.000000
0,10163838267-49,0,0.000000
0,10163838267-61,0,0.000000
0,10163838267-94,0,0.000000
2540259009463,3410323335-386,2540238132221,0.035217
1855897644311,2476842850-159,1855879019442,0.070435
2336141750647,2476842850-161,2336126545954,0.070435
2605648754180,2476842850-162,2605377518969,0.070435
2487823965289,2476842850-163,2487218788672,0.070435
2523277413241,2476842850-165,2522772315388,0.070435
1854398008738,2476842850-167,1854329259525,0.070435
2133346711427,2476842850-170,2132620289543,0.070435
2521504543423,2476842850-172,2521093252435,0.070435
2462721770235,2476842850-173,2462633356329,0.070435
2346178383625,2476842850-174,2336033683910,0.070435
2220011636468,2476842850-176,2219591021816,0.070435
2073412984150,2476842850-177,2072903412827,0.070435
1852199330143,2476842850-155,1852194778172,0.070435
2318035600543,2476842850-184,2317332483383,0.070435
1981696825334,2476842850-185,1981100241677,0.070435
1852466868012,2476842850-186,1852158663350,0.070435
2335194376621,2476842850-187,2334148853359,0.070435
1853742406053,2476842850-188,1853308402253,0.070435
2653443681557,2476842850-189,2652912361465,0.070435
2240276307881,2476842850-190,2240258782111,0.070435
1856186635559,2476842850-191,1856099379905,0.070435
2536596248698,2476842850-192,2536402038733,0.070435
1851427310833,2476842850-193,1851425989498,0.070435
2437210527121,2476842850-195,2436811818117,0.070435
1854120448539,2476842850-198,1853432151835,0.070435
